experience_hash,symbol,date,signal_time,timeframe,setup_type,side,entry,sl,target,outcome,outcome_reason,pnl_points,rr,score,confidence,trend,regime,volume_score,strength_score,compression_score,reason,lesson_learned,source_type,trust_level,validation_status,native_trade_import,live_mutation,broker_mutation,telegram_mutation
c0cd34a83f1b166a95422878bf3a065289fdd80d4c187c4ad5e4ea7b14bd9d5f,SBIN,2020-06-29,2020-06-29T11:20:00+00:00,1h,compression_breakout_attempt,LONG,796.3,789.8,809.3,LOSS,"Stop loss touched at 2020-06-29T12:20:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-6.5,-1.0,69.57,62.92,BULLISH,LOW_VOLATILITY_COMPRESSION,1.36,-1.46,6.34,"compression_breakout_attempt simulated external historical experience for SBIN: trend=BULLISH, regime=LOW_VOLATILITY_COMPRESSION, side=LONG, volume_score=1.36, strength_score=-1.46, compression_score=6.34, score=69.57. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on SBIN failed for LONG trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=69.57, confidence=62.92. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
02d8046a97847a38ee66a9dbd578af78f718bbf3700366ae4bc137c94be98de6,SBIN,2020-06-29,2020-06-29T13:20:00+00:00,5m,trend_continuation,LONG,1009.4,1000.5,1027.2,WIN,Target touched at 2020-06-29T14:20:00+00:00; trend_continuation had continuation follow-through in HIGH_VOLATILITY regime for LONG side.,17.8,2.0,85.34,79.73,BULLISH,HIGH_VOLATILITY,1.9,2.61,1.45,"trend_continuation simulated external historical experience for SBIN: trend=BULLISH, regime=HIGH_VOLATILITY, side=LONG, volume_score=1.9, strength_score=2.61, compression_score=1.45, score=85.34. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on SBIN worked for LONG trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=85.34, confidence=79.73. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
3367a7137411b9ba730d8cec79f8ca1d4ceaf6645917357142932ff0c9eaa9f2,SBIN,2020-06-30,2020-06-30T12:20:00+00:00,1h,relative_strength_breakout,LONG,640.5,635.9,649.6,LOSS,"Stop loss touched at 2020-06-30T16:20:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-4.6,-1.0,66.69,60.77,BULLISH,BULLISH,1.6,2.67,8.04,"relative_strength_breakout simulated external historical experience for SBIN: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=1.6, strength_score=2.67, compression_score=8.04, score=66.69. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on SBIN failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=66.69, confidence=60.77. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
dfd4de9327ee975312466e8076a3c94cb315890aac12b5037001f655d36f8bfd,ITC,2020-07-02,2020-07-02T10:05:00+00:00,15m,relative_strength_breakout,LONG,377.6,374.7,383.4,BREAKEVEN,Neither target nor stop loss showed decisive control by 2020-07-02T12:05:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,75.53,71.5,BULLISH,BEARISH,0.92,3.36,3.12,"relative_strength_breakout simulated external historical experience for ITC: trend=BULLISH, regime=BEARISH, side=LONG, volume_score=0.92, strength_score=3.36, compression_score=3.12, score=75.53. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on ITC was inconclusive for LONG trades in BEARISH conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=75.53, confidence=71.5.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
f5ebb63e4c8f94201db5bd153fcabbffb01cae42dc4a2430d30f9c0add5a56db,SUNPHARMA,2020-07-06,2020-07-06T11:20:00+00:00,15m,trend_momentum_breakout,LONG,1790.6,1777.9,1816.0,LOSS,"Stop loss touched at 2020-07-06T12:20:00+00:00; trend_momentum_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-12.7,-1.0,61.1,56.86,BULLISH,BULLISH,3.89,-0.96,1.86,"trend_momentum_breakout simulated external historical experience for SUNPHARMA: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=3.89, strength_score=-0.96, compression_score=1.86, score=61.1. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on SUNPHARMA failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=61.1, confidence=56.86. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
e31d3816e61537c694b014494f84485a657596d16b4ee0923f8945bcc240559d,ADANIPORTS,2020-07-06,2020-07-06T11:20:00+00:00,1h,relative_strength_breakout,LONG,1764.2,1752.1,1788.4,LOSS,"Stop loss touched at 2020-07-06T12:20:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-12.1,-1.0,66.02,65.91,BULLISH,BULLISH,1.36,2.85,1.37,"relative_strength_breakout simulated external historical experience for ADANIPORTS: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=1.36, strength_score=2.85, compression_score=1.37, score=66.02. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on ADANIPORTS failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=66.02, confidence=65.91. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
a95db9313d68ffac29a5c0d0f30bf3d7993911d55bcdc3ce1f7b867208dce851,SUNPHARMA,2020-07-06,2020-07-06T09:50:00+00:00,1h,compression_breakout_attempt,LONG,1246.6,1243.1,1253.5,LOSS,"Stop loss touched at 2020-07-06T10:50:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-3.5,-1.0,77.02,73.55,BULLISH,BULLISH,1.34,2.73,8.51,"compression_breakout_attempt simulated external historical experience for SUNPHARMA: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=1.34, strength_score=2.73, compression_score=8.51, score=77.02. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on SUNPHARMA failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=77.02, confidence=73.55. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
61b9da740798eb8e8b625ed3c69180b0f860c8361ce4fd344b71a1fa1b01c318,ADANIPORTS,2020-07-07,2020-07-07T10:50:00+00:00,15m,reversal_trap,SHORT,1594.8,1600.4,1583.7,WIN,Target touched at 2020-07-07T11:20:00+00:00; reversal_trap had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,11.1,2.0,64.79,60.47,BEARISH,LOW_VOLATILITY_COMPRESSION,4.38,1.44,8.18,"reversal_trap simulated external historical experience for ADANIPORTS: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=4.38, strength_score=1.44, compression_score=8.18, score=64.79. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on ADANIPORTS worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=64.79, confidence=60.47. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
a2d8d727aed9a65de1a1e9d893640e81c4454dee02b31b14172b13db173ab329,ULTRACEMCO,2020-07-09,2020-07-09T12:20:00+00:00,15m,reversal_trap,SHORT,9946.1,10034.9,9768.5,WIN,Target touched at 2020-07-09T13:05:00+00:00; reversal_trap had continuation follow-through in BEARISH regime for SHORT side.,177.6,2.0,84.78,82.37,BEARISH,BEARISH,3.16,0.25,2.01,"reversal_trap simulated external historical experience for ULTRACEMCO: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=3.16, strength_score=0.25, compression_score=2.01, score=84.78. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on ULTRACEMCO worked for SHORT trades in BEARISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=84.78, confidence=82.37. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
124a2a6c9cc8aae657c2adbd0457c855ab29cb52300a2e05d42746291344695e,KOTAKBANK,2020-07-10,2020-07-10T14:20:00+00:00,15m,compression_breakout_attempt,SHORT,1925.2,1942.2,1891.3,LOSS,"Stop loss touched at 2020-07-10T15:20:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in BEARISH regime.",-17.0,-1.0,58.16,60.99,BEARISH,BEARISH,3.01,0.92,4.75,"compression_breakout_attempt simulated external historical experience for KOTAKBANK: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=3.01, strength_score=0.92, compression_score=4.75, score=58.16. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on KOTAKBANK failed for SHORT trades in BEARISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=58.16, confidence=60.99. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
e8112b113dfe1a3a9031859be96b3a9ed037140ffc2360e09b8dc7e66d5d414d,RELIANCE,2020-07-13,2020-07-13T10:50:00+00:00,1h,reversal_trap,LONG,2186.9,2174.9,2210.9,WIN,Target touched at 2020-07-13T11:20:00+00:00; reversal_trap had continuation follow-through in BULLISH regime for LONG side.,24.0,2.0,75.34,72.61,BULLISH,BULLISH,3.77,0.38,6.66,"reversal_trap simulated external historical experience for RELIANCE: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=3.77, strength_score=0.38, compression_score=6.66, score=75.34. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on RELIANCE worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=75.34, confidence=72.61. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
ca6d7dcd7718c00650ed5666ac3ed5d9d85385f65ccb4be13bbcbb47e419bc72,ADANIPORTS,2020-07-13,2020-07-13T10:20:00+00:00,5m,trend_continuation,LONG,1622.1,1610.2,1645.9,WIN,Target touched at 2020-07-13T11:05:00+00:00; trend_continuation had continuation follow-through in SIDEWAYS regime for LONG side.,23.8,2.0,88.32,80.65,MIXED,SIDEWAYS,1.19,-0.97,3.16,"trend_continuation simulated external historical experience for ADANIPORTS: trend=MIXED, regime=SIDEWAYS, side=LONG, volume_score=1.19, strength_score=-0.97, compression_score=3.16, score=88.32. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on ADANIPORTS worked for LONG trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=88.32, confidence=80.65. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
003edd97de2a8f4e35cf20ddd71997bf23801c351329cde15e2978d5e34ef1b9,SBIN,2020-07-13,2020-07-13T09:50:00+00:00,1h,trend_continuation,SHORT,724.7,730.3,713.5,BREAKEVEN,Neither target nor stop loss showed decisive control by 2020-07-13T13:50:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,65.94,68.59,MIXED,HIGH_VOLATILITY,4.19,-0.64,7.16,"trend_continuation simulated external historical experience for SBIN: trend=MIXED, regime=HIGH_VOLATILITY, side=SHORT, volume_score=4.19, strength_score=-0.64, compression_score=7.16, score=65.94. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on SBIN was inconclusive for SHORT trades in HIGH_VOLATILITY conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=65.94, confidence=68.59.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
70cd88367634b75ff83240c30a7160d96fee20663903b7bd657624cfb0e684d8,TATAMOTORS,2020-07-14,2020-07-14T10:20:00+00:00,15m,relative_strength_breakout,SHORT,763.9,767.9,755.9,LOSS,"Stop loss touched at 2020-07-14T13:20:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BEARISH regime.",-4.0,-1.0,60.68,68.25,BEARISH,BEARISH,2.35,-1.38,6.68,"relative_strength_breakout simulated external historical experience for TATAMOTORS: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=2.35, strength_score=-1.38, compression_score=6.68, score=60.68. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on TATAMOTORS failed for SHORT trades in BEARISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=60.68, confidence=68.25. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
3943e999e3a2da6e1405839f8683f6126449816f1f9348fc06a909db994e3887,LT,2020-07-16,2020-07-16T11:20:00+00:00,15m,compression_breakout_attempt,LONG,4530.1,4504.7,4580.9,LOSS,"Stop loss touched at 2020-07-16T13:20:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in HIGH_VOLATILITY regime.",-25.4,-1.0,66.04,67.14,BULLISH,HIGH_VOLATILITY,4.93,1.61,3.7,"compression_breakout_attempt simulated external historical experience for LT: trend=BULLISH, regime=HIGH_VOLATILITY, side=LONG, volume_score=4.93, strength_score=1.61, compression_score=3.7, score=66.04. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on LT failed for LONG trades in HIGH_VOLATILITY conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=66.04, confidence=67.14. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
c4bb954c5dce88f931b363de69f983724c618d480b3e9e52c8027454a46a3efd,INFY,2020-07-17,2020-07-17T11:20:00+00:00,1h,trend_momentum_breakout,LONG,1491.8,1481.1,1513.2,LOSS,"Stop loss touched at 2020-07-17T12:50:00+00:00; trend_momentum_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-10.7,-1.0,84.93,88.78,BULLISH,LOW_VOLATILITY_COMPRESSION,4.21,-0.37,6.27,"trend_momentum_breakout simulated external historical experience for INFY: trend=BULLISH, regime=LOW_VOLATILITY_COMPRESSION, side=LONG, volume_score=4.21, strength_score=-0.37, compression_score=6.27, score=84.93. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on INFY failed for LONG trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=84.93, confidence=88.78. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
b977c363e7b280c4de9f4c3f7bbc135c482acddc18c57f1fb53112a0488e95f7,SBIN,2020-07-20,2020-07-20T10:20:00+00:00,5m,compression_breakout_attempt,LONG,859.8,855.1,869.2,LOSS,"Stop loss touched at 2020-07-20T10:50:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in HIGH_VOLATILITY regime.",-4.7,-1.0,83.06,78.44,MIXED,HIGH_VOLATILITY,2.69,2.35,4.07,"compression_breakout_attempt simulated external historical experience for SBIN: trend=MIXED, regime=HIGH_VOLATILITY, side=LONG, volume_score=2.69, strength_score=2.35, compression_score=4.07, score=83.06. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on SBIN failed for LONG trades in HIGH_VOLATILITY conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=83.06, confidence=78.44. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
0adddee0af2fc9aad3dff9bef11fa7cefad1c7b5fc61584b62eb3c3f7620c2d4,ADANIPORTS,2020-07-20,2020-07-20T11:20:00+00:00,5m,reversal_trap,LONG,1000.5,993.7,1014.0,WIN,Target touched at 2020-07-20T15:20:00+00:00; reversal_trap had continuation follow-through in BULLISH regime for LONG side.,13.5,2.0,90.13,86.97,BULLISH,BULLISH,2.73,-0.07,6.92,"reversal_trap simulated external historical experience for ADANIPORTS: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=2.73, strength_score=-0.07, compression_score=6.92, score=90.13. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on ADANIPORTS worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=90.13, confidence=86.97. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
e61073819b9fa566c45bc543b2023b0f08d2ca5910efee01ff4aba8c5f8f3d6c,ADANIPORTS,2020-07-20,2020-07-20T09:50:00+00:00,5m,reversal_trap,SHORT,1141.1,1150.0,1123.3,WIN,Target touched at 2020-07-20T12:50:00+00:00; reversal_trap had continuation follow-through in HIGH_VOLATILITY regime for SHORT side.,17.8,2.0,86.66,85.63,MIXED,HIGH_VOLATILITY,4.88,2.65,2.88,"reversal_trap simulated external historical experience for ADANIPORTS: trend=MIXED, regime=HIGH_VOLATILITY, side=SHORT, volume_score=4.88, strength_score=2.65, compression_score=2.88, score=86.66. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on ADANIPORTS worked for SHORT trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=86.66, confidence=85.63. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
86ef2b186e5a917bffd6616f019282c998cdbb169ef6d9c377929cbea6a7b99a,HCLTECH,2020-07-21,2020-07-21T12:20:00+00:00,15m,compression_breakout_attempt,LONG,1053.1,1049.3,1060.6,WIN,Target touched at 2020-07-21T13:05:00+00:00; compression_breakout_attempt had continuation follow-through in BULLISH regime for LONG side.,7.5,2.0,83.02,84.38,BULLISH,BULLISH,1.44,1.72,9.67,"compression_breakout_attempt simulated external historical experience for HCLTECH: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=1.44, strength_score=1.72, compression_score=9.67, score=83.02. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on HCLTECH worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=83.02, confidence=84.38. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
66b60ee12cf346a93ee03774ff85c6e64e3f4bb1a842512e2f1fcda75f4b4e84,KOTAKBANK,2020-07-23,2020-07-23T09:35:00+00:00,15m,relative_strength_breakout,LONG,2341.0,2322.2,2378.5,WIN,Target touched at 2020-07-23T12:35:00+00:00; relative_strength_breakout had continuation follow-through in HIGH_VOLATILITY regime for LONG side.,37.5,2.0,66.31,66.52,MIXED,HIGH_VOLATILITY,3.23,1.89,9.99,"relative_strength_breakout simulated external historical experience for KOTAKBANK: trend=MIXED, regime=HIGH_VOLATILITY, side=LONG, volume_score=3.23, strength_score=1.89, compression_score=9.99, score=66.31. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on KOTAKBANK worked for LONG trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=66.31, confidence=66.52. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
dde1aec005c2eb1f78f9a71aafdc201619f1a2e241f64ba667cb740054313cf8,ADANIPORTS,2020-07-27,2020-07-27T11:20:00+00:00,1h,trend_continuation,SHORT,1428.2,1434.3,1416.1,WIN,Target touched at 2020-07-27T12:50:00+00:00; trend_continuation had continuation follow-through in BEARISH regime for SHORT side.,12.1,2.0,85.85,85.02,BEARISH,BEARISH,3.52,2.83,2.05,"trend_continuation simulated external historical experience for ADANIPORTS: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=3.52, strength_score=2.83, compression_score=2.05, score=85.85. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on ADANIPORTS worked for SHORT trades in BEARISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=85.85, confidence=85.02. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
a2ab629a9166b882aa698978c34ba8adfe628fffc06cc7be8c2207214bf4d944,RELIANCE,2020-07-27,2020-07-27T12:20:00+00:00,15m,compression_breakout_attempt,LONG,3005.6,2986.6,3043.6,WIN,Target touched at 2020-07-27T13:50:00+00:00; compression_breakout_attempt had continuation follow-through in SIDEWAYS regime for LONG side.,38.0,2.0,83.12,86.69,MIXED,SIDEWAYS,4.67,2.62,7.44,"compression_breakout_attempt simulated external historical experience for RELIANCE: trend=MIXED, regime=SIDEWAYS, side=LONG, volume_score=4.67, strength_score=2.62, compression_score=7.44, score=83.12. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on RELIANCE worked for LONG trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=83.12, confidence=86.69. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
0b7a91caa1ea321ca4817989b86caf7031099f8962ebb541e4acf971576fa875,MARUTI,2020-07-27,2020-07-27T10:20:00+00:00,1h,reversal_trap,LONG,14032.9,13986.0,14126.6,WIN,Target touched at 2020-07-27T12:20:00+00:00; reversal_trap had continuation follow-through in HIGH_VOLATILITY regime for LONG side.,93.7,2.0,94.24,90.0,BULLISH,HIGH_VOLATILITY,1.46,0.45,8.14,"reversal_trap simulated external historical experience for MARUTI: trend=BULLISH, regime=HIGH_VOLATILITY, side=LONG, volume_score=1.46, strength_score=0.45, compression_score=8.14, score=94.24. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on MARUTI worked for LONG trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=94.24, confidence=90.0. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
10217ee5d883239433c415e85921ba3c9bb562353bac9da2aa2a25febe491bc2,TCS,2020-07-28,2020-07-28T09:50:00+00:00,15m,trend_momentum_breakout,SHORT,4862.4,4902.8,4781.5,LOSS,"Stop loss touched at 2020-07-28T10:50:00+00:00; trend_momentum_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-40.4,-1.0,64.3,64.08,SIDEWAYS,SIDEWAYS,4.19,-0.47,2.03,"trend_momentum_breakout simulated external historical experience for TCS: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=4.19, strength_score=-0.47, compression_score=2.03, score=64.3. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on TCS failed for SHORT trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=64.3, confidence=64.08. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
462065213c49bb10a2cc34ff9fbaa01aaf199e788a22ead53488dad6605b357e,TATAMOTORS,2020-07-29,2020-07-29T13:20:00+00:00,5m,trend_momentum_breakout,SHORT,1115.2,1124.7,1096.2,LOSS,"Stop loss touched at 2020-07-29T17:20:00+00:00; trend_momentum_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-9.5,-1.0,64.48,66.25,BEARISH,LOW_VOLATILITY_COMPRESSION,2.64,0.24,8.57,"trend_momentum_breakout simulated external historical experience for TATAMOTORS: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=2.64, strength_score=0.24, compression_score=8.57, score=64.48. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on TATAMOTORS failed for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=64.48, confidence=66.25. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
712c8a8e3f438a7e6c5063f8c73db00683fd826cf7230c542b8148d4e343652f,HDFCBANK,2020-07-30,2020-07-30T09:35:00+00:00,5m,relative_strength_breakout,LONG,2009.7,2002.6,2023.9,LOSS,"Stop loss touched at 2020-07-30T10:35:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-7.1,-1.0,83.18,85.53,BULLISH,BULLISH,2.03,0.15,5.55,"relative_strength_breakout simulated external historical experience for HDFCBANK: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=2.03, strength_score=0.15, compression_score=5.55, score=83.18. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on HDFCBANK failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=83.18, confidence=85.53. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
